title,1177 a. C. El año en que la civilización se derrumbó,1382-metodo-ted-para-hablar-en-publico,A este lado del paraíso,Altas capacidades en niños y niñas,Antología Palatina I,Aquellos hombres grises,Bastiat,Benjamin Franklin,Caballos desbocados,La Casa de Dios,Cómo Criar Niños Felices,Cómo enseñar a leer a su bebé,Cómo funciona la mente,Cómo hablar con un progre,Cómo hablar para que los niños escuchen y cómo escuchar para que los niños hablen,Cómo invertir en Bolsa a largo plazo partiendo de cero,Cuentos esenciales,De ratones y hombres,Decamerón,"Decir no, por amor",Deep Learning with Keras,Desarrolla una mente prodigiosa,División 250,Eso lo explica todo,Los Estados Unidos Desde 1816 Hasta La Guerra Civil,Los Estados Unidos desde el final de la Guerra Civil hasta la Primera Guerra Mundial,Flores para Algernon,Habilidades para niños,Hábitos atómicos,Helénicas,Historia de Rusia en el siglo XX,Historias Libros I-IV,Historias Libros III-V,Historias Libros V-XV,Historias Libros XVI-XXXIX,Ideologías y aparatos ideológicos de Estado,Kokoro,La historia de Genji,Mahoma,Marketingdencias,Las Mil Y Una Noches,Mitos y falacias de la historia de España,Morfina,Nuevos enigmas históricos al descubierto,Pabellón de cáncer,Por qué fracasan los países,Por una causa justa,Psicología y pedagogía,Retorno a Brideshead,"San Manuel Bueno, mártir",Sentimentalismo tóxico,Sobre la libertad,Solaris,Starship troopers,Taiko,La Tierra es plana,Todo fluye,Todo lo que debe saber sobre la Segunda Guerra Mundial,Universos paralelos,Vida y destino,La Violación de Nanking,Ya está el listo que todo lo sabe,El árbol de la ciencia,Una breve historia de casi todo,La cabaña del tío Tom,El capote (Trad. Irene Tchernova),Los cien mil hijos de san Luis,La civilización del Occidente medieval,El código de las mentes extraordinarias,El economista camuflado ataca de nuevo,La educación sentimental,Los errores de las mujeres en el amor,El espía que surgió del frío,El factor confianza,La formación de América del Norte,Un fuego sobre el abismo,Los gozos y las sombras,La guerra que ganó Franco,La historia secreta de Madrid,El hombre en busca de sentido,El infierno de Treblinka,El instinto del lenguaje,El largo adiós,El libro de las tierras vírgines,El libro negro de la humanidad,El libro negro,El materialismo histórico y la filosofía de Benedetto Croce,El método Lean Startup,Los mitos griegos I.,El molino del Floss,La muerte blanca,La muerte de Iván Ilich,El mundo de las palabras,El nacimiento de los Estados Unidos (1763-1816),El nuevo mánager al minuto,El pájaro pintado,La pequeña Dorrit,El problema de los Tres Cuerpos,El proceso de convertirse en persona,La república de Azaña,La sombra del ciprés es alargada,El sueño eterno,La tabla rasa
El infierno de Treblinka,0.08128126255110335,0.1330400796673865,0.14506653012763693,0.1384517436658309,0.0981717263672498,0.18053836071916118,0.08834523654081428,0.039009341668882036,0.13877299922727293,0.15484503268300276,0.05983223382357905,0.10362256910894774,0.07706143954285805,0.14632617021395566,0.12256939656044963,0.06176385374257631,0.15648751949416828,0.03795914517547272,0.13147401289944627,0.06988679880996362,2.220446049250313e-16,0.09734639146557478,0.18069800126139268,0.08995318160165233,0.11734276577758973,0.07511671189048374,0.11902724642231954,0.11099576550301316,0.11068962011026584,0.1345280502638051,0.20461388305707473,0.06660832838278885,0.0483993247197404,0.07887605849765622,0.09172231902590822,0.05693993185550128,0.10472170153630822,0.1286461802209975,0.07847057318199724,0.09546532260939833,0.04155785677373658,0.11249347085175843,0.11023743452653167,0.141916506082857,0.18508936780631402,0.05942734526412763,0.19950301967320105,0.09820951055187976,0.16968832208273188,0.06616380048780734,0.1458116427676327,0.06979764658658927,0.09326066397194444,0.11574906005796215,0.16154850020033795,0.059129950903524464,0.267836457903194,0.27560569330678686,0.0657523227291773,0.1850944060121834,0.15412853847586894,0.09514164328060415,0.08515010621221952,0.11571897087176386,0.09775290891757105,0.0931436478828217,0.08793078387959075,0.1058251764145064,0.1406126507821056,0.18054856871444058,0.12254592507599116,0.08370762100667883,0.1151522589574524,0.022248877448909687,0.0981179760015981,0.07965993180863962,0.09557657495715666,0.1550522049726275,0.10405954539267248,0.2149445434007594,1.0,0.06488017947340208,0.08878902167639835,0.16858805826226064,0.1724425936190953,0.3706634296344138,0.033772066936445855,0.10293238414038197,0.13188380105716802,0.1313378319256252,0.11061349661255893,0.02776766892820237,0.09442481884372689,0.0656653835522154,0.024885844091999787,0.3127164409864469,0.12684521891943812,0.12936977067690703,0.0812768032754343,0.11830061804100556,0.13005818766766275,0.09170132587764912,0.11500872792924488
El instinto del lenguaje,0.3396579521516221,0.08565312742456443,0.20226532452835855,0.1579233891352203,0.1309686077747919,0.20416742304458202,0.21381213836024493,0.07867448021729229,0.17017174659840728,0.20234810066125108,0.34576032584174243,0.15543424131525718,0.4523008243098545,0.21690387621587714,0.195185139723125,0.11557346280591352,0.19081990988239017,0.06817111787015562,0.15249138941654228,0.16807050604873097,0.009597072498149672,0.17399085782524382,0.13251167045594425,0.4431693448152726,0.14764883484926694,0.17424788499384447,0.15504752104458508,0.16723641129055022,0.36167336750943324,0.1688351512738715,0.1593414649763929,0.08302185558754804,0.05334002207276323,0.07623310253411353,0.0741719075417232,0.14899599543793773,0.20668960851618745,0.19588756544553154,0.21387847828161588,0.1755647613463358,0.054615219638339596,0.11137708185119366,0.14531987116182876,0.16234547965548507,0.16068144436133247,0.23418556659269207,0.13895993915780913,0.1878069043247953,0.1954474241199179,0.1052818365182453,0.2597963888994802,0.17698849105799697,0.18440612535164225,0.20501919917001432,0.1848219519593498,0.14320938991224508,0.16019240721962058,0.12789905273895474,0.396281631345094,0.13762820892097682,0.2545836237341732,0.17394923294547882,0.12150578407389667,0.4523289304086232,0.11491092254189539,0.054239379341892935,0.10943624982025812,0.1864792270826815,0.28746444235084556,0.2517737865068792,0.17884998168110255,0.17110680546604462,0.12483042447680426,0.1843420789587431,0.15238600120133938,0.11927473964549995,0.12479654063486967,0.13154213478767518,0.1631961755246606,0.16250709324042067,0.07385459218545232,1.0,0.16461699510303518,0.1872003152220456,0.27981351229844986,0.1529725575550872,0.10798676839395938,0.11070185558915169,0.16286905304703048,0.20066628617063276,0.07459986829133236,0.05124099249884562,0.5497258284156598,0.14578640572185853,0.2541133296741557,0.14474418660041477,0.170150920082493,0.23738105193427883,0.2550560748901909,0.10854451761205375,0.1454729216454912,0.11015731750253521,0.37917325460309503
El largo adiós,0.11596360892259527,0.03667901686895603,0.43517571970205005,0.16097793643895142,0.11689435397250902,0.145443174309419,0.116971469366424,0.06204774793262979,0.3334053250619987,0.4377102610578406,0.16081160022272623,0.194775034945045,0.1324810540274065,0.18139594359878974,0.2902876984716999,0.10640436543687048,0.48095353258442197,0.40025977355538944,0.29492526590241086,0.15079471622751883,-0.0,0.21652783508703677,0.257269747694864,0.15197967886009833,0.18788032575443592,0.13899266739024208,0.48000878006163583,0.24097190364405474,0.19707238765953694,0.14119116620911498,0.10926208650374658,0.09022026382144899,0.0598581796495824,0.0852145333812897,0.07486017963968872,0.09332730710767445,0.3281770651399607,0.2662153656316061,0.09265533196947606,0.19999853719695349,0.09571269077289268,0.09899728463977686,0.40339289777122744,0.12908781434981753,0.30838270801848366,0.07804070827506382,0.23021799852811675,0.08756782991846335,0.42159126167372685,0.1146093391821279,0.19094658440587342,0.14542442505294106,0.34416531775930537,0.3412769119432143,0.34535922359522986,0.031500209844656846,0.18387678716592015,0.11870470659803678,0.13787861694933334,0.23250445359595617,0.14655254157697017,0.13153477004862613,0.28818991070022304,0.21117804278286179,0.254720950929782,0.28030572870551174,0.28986341352206646,0.129786360681597,0.25733977869488245,0.2102550708232379,0.43739407325753366,0.17107688892978734,0.5231082617511125,0.10712846414321797,0.15907402515334035,0.24955139818674865,0.3649999262143776,0.09360198937828623,0.1020666607755808,0.20160294987633576,0.08878902167639824,0.1565220763188787,1.0,0.3326146746696539,0.1332064703864464,0.23372762321247653,0.07970511869612673,0.07736900808847069,0.16246651100050757,0.47559288206678785,0.059576110369159774,0.10282140835091891,0.20162658053157334,0.18785070782933933,0.07883244961652369,0.27489381394249146,0.38339015740211735,0.34340686972894086,0.27448126527180416,0.10496612916891168,0.3609813156713432,0.49959312352067187,0.1636763936943214
El libro de las tierras vírgines,0.11574135258672935,0.08738554718992775,0.3921546142761472,0.2698197406834092,0.26271480159877403,0.18298743527542405,0.15761223463101304,0.03322561255431311,0.35754099703146003,0.35578931940394054,0.1547546472320227,0.2104095189859706,0.14551178234195683,0.14405608385685598,0.2838781408186697,0.0934120063592716,0.44864601211973565,0.27289538854510476,0.37925064289571253,0.1758563219990501,2.220446049250313e-16,0.25097823265047225,0.3849428657690882,0.18855397523272455,0.17020552527821997,0.1234964118595876,0.27699484659321705,0.2636242786801162,0.1690998353608617,0.2468331183795588,0.12108042208219716,0.11891113562211986,0.06517772175048775,0.1252186460854524,0.12822702101640293,0.10612001118821279,0.31287395662937956,0.3308839400782636,0.09195821696992335,0.1951108932668716,0.12579359828963532,0.11849420575012204,0.34333795568628334,0.12445645293651442,0.27283173037867825,0.06702965100496716,0.2353446201163879,0.14398996975653444,0.333115590751871,0.12405584264329228,0.1710709687043218,0.1310790229918798,0.2548250862647663,0.2725208894317225,0.3765077327740145,0.03670939593191347,0.24539218987403277,0.13185486339249342,0.1383756802794135,0.2306159733897324,0.16970693569655315,0.1603974127761505,0.25184309983254627,0.20207916108237123,0.24141974101666175,0.12388898833495143,0.22603904604845004,0.17977129753863985,0.2614204905271488,0.19659327981104757,0.39105139789311794,0.19560623920990605,0.32269684951989785,0.07774929181404222,0.1508956287126625,0.19522833548925955,0.27710502462937514,0.10692538857554013,0.13255930143118955,0.12024146640506739,0.16858805826226064,0.1793242303633682,0.332614674669654,1.0,0.1478817609860088,0.2872960395950316,0.08875128076440375,0.08484965183584214,0.27206877112036476,0.4167779922540059,0.07607784789018524,0.07515804481975541,0.1833440591961597,0.1365454837253831,0.041818672310791394,0.2707506143113909,0.31519787687675016,0.3303723864929362,0.19454765912434602,0.12968664702307509,0.34207407855920235,0.2700628585847652,0.17899274767407392
El libro negro de la humanidad,0.35585668740654364,0.11059550428598897,0.21818927440906932,0.11972915469570933,0.1292802453169124,0.33874512878297525,0.22192455697444746,0.18697967685457884,0.21909165478185877,0.18814882539952693,0.2666678886642543,0.1726622997751801,0.4568331060694787,0.2715695234436014,0.1478266249352762,0.14680683876532752,0.19473758939604446,0.07203551713716927,0.17454379979474233,0.10612381518193659,0.017286699211735868,0.14362554354794654,0.2163728337632138,0.30501812667397465,0.2784794608178526,0.32951691261426796,0.1475167163632919,0.17350752181843776,0.26871286468253885,0.17679235317403896,0.3751098361126972,0.12006342118722702,0.09583489942919454,0.10095102763961106,0.115417960019351,0.12159859641023596,0.2110161399559939,0.19952492382079123,0.3665403562157463,0.21223826618545638,0.05852764919411946,0.27805837709497827,0.11571532814852337,0.32190804372370363,0.1754764196523413,0.44970336795369525,0.22278873044007486,0.17048976201877675,0.20654500277073773,0.1395032172977566,0.32355530954287903,0.14835668099127075,0.14936798098889403,0.2270407601453207,0.23522234647524853,0.18518195442181073,0.27551897130912806,0.4029009697821665,0.3083796794382059,0.22284000241336843,0.4317374108542211,0.31065837990891376,0.13784354077146743,0.37485529670788986,0.11661241664496458,0.059897173277139504,0.1269325212977892,0.23940063995658656,0.25094258072694864,0.3320690569558561,0.18279738861981842,0.1670188370585941,0.14660743980026592,0.1862996537069781,0.28667331372110405,0.11869962505455589,0.13081410156617923,0.33788900410341727,0.3111346051799654,0.23515881356466628,0.18674832958364618,0.2854051408173218,0.14819046941155478,0.16261207267667765,1.0,0.3503242400244446,0.09182135811153447,0.1702233087083881,0.22217158980927965,0.16892468931793403,0.19034416677977017,0.04827733675428014,0.3255515429474457,0.23750968623121405,0.21568291064395584,0.29333733061357425,0.15016730431652825,0.2208055285128494,0.19199417546897302,0.23674282770787114,0.14715035352644612,0.11982690075846048,0.34169741359550654
El libro negro,0.17670875973643163,0.1222089806036224,0.3171845429185779,0.17254093613738108,0.16507684061519967,0.41449802131328695,0.18416435762385874,0.10310103091640788,0.3620862970147939,0.3252147197751505,0.11536726579927792,0.1873571785434477,0.14055364153632766,0.2417325635490054,0.23443775318641713,0.09722887371853006,0.3837588818903853,0.15347577772804533,0.2752813141290731,0.10353712983679708,0.009722407116505183,0.14888430964735355,0.387137780012094,0.17512868821171368,0.30269241341614717,0.2695679224720028,0.2286413201559655,0.22608734596166846,0.1826193561693129,0.25676588317544036,0.427703840988112,0.1563360638640131,0.09500587572581554,0.14782139175487263,0.15954364072386384,0.08710294289590992,0.265789906252177,0.2847353103093023,0.13177800145550644,0.20942350618018868,0.10337370072515706,0.2917781021463922,0.1871839039133153,0.33354800138306806,0.29615521210537765,0.1755576842434251,0.37803790403425697,0.17052338967309,0.3447482079123181,0.16019853931588024,0.2564718049473428,0.1320642624900592,0.21873612558180067,0.2842446087317647,0.40955331917913795,0.08026084427237923,0.4266347706275365,0.49342032977119943,0.1419504591124353,0.3529610980690491,0.34722727813994647,0.21905228441260227,0.24308928909407368,0.21552772059999648,0.17781187092938888,0.1451784368092015,0.2397347866839008,0.22206836688214582,0.20382415783847418,0.3252921448319418,0.28608479173270396,0.20629842516601038,0.27961134552222944,0.08931084746134432,0.26288142728143293,0.16354031477226738,0.21841717277221884,0.3478280060935519,0.25753376550575635,0.2827762909779773,0.37678209598481305,0.15307974813206104,0.24117763522173685,0.2942252376516342,0.3453234557553153,1.0,0.07722015547092032,0.12031813292005977,0.24529150364125918,0.30184301173476336,0.21713834686936528,0.08366654851276067,0.14403921728136193,0.25381595260237944,0.03419167295543757,0.41656528008619,0.2690435771224806,0.3335782201494307,0.1885867405477687,0.20445253751576042,0.26566657515956715,0.21482946178000328,0.22891887716794646
El materialismo histórico y la filosofía de Benedetto Croce,0.09849018250325947,0.024234530438467794,0.12299849153008391,0.09983314004076649,0.10567840350159863,0.10863952112731035,0.0981757142617733,0.04623713908067273,0.11204929709487033,0.08644138818711711,0.12366466907762119,0.09262891335599632,0.07669477725952512,0.1353404891295693,0.09938244571086718,0.07956933136316358,0.07372730832653318,0.03189146713197222,0.0912580590752361,0.15853609195908336,2.220446049250313e-16,0.10591083649966682,0.07523688979988641,0.11216629792030575,0.07330364407475931,0.09107348752564548,0.07191789788577507,0.08432969417410907,0.0954059336458043,0.09466913954896172,0.10008587852160822,0.08499226199693477,0.12482526397444049,0.056769174490672536,0.06244568677656093,0.15632677481301693,0.11427381711319007,0.09943791844411187,0.05062719735468291,0.10498539109957261,0.02474905173585329,0.10310288415675306,0.07112884977078504,0.12299814983296209,0.08276928429990271,0.07882507386190929,0.07984248629125956,0.1711076437460045,0.0938200890538855,0.07490605556907182,0.13971892587288248,0.16479333436313426,0.08682154027678024,0.08694552693920432,0.11433567204895312,0.029937189737223924,0.1206313659790006,0.055706446367188356,0.08322565653352831,0.0786407109650813,0.1030572860584088,0.09833374880983026,0.07610140968313095,0.10069090472657305,0.05722196586426864,0.03231037230473832,0.05613018081795418,0.10077362712896853,0.1003369239345071,0.122783757267664,0.08413326259616472,0.11286675069708474,0.06435207053088499,0.06716999132214296,0.06193092409146583,0.0600133757377157,0.0601785495184155,0.07892429654513011,0.11450781048054626,0.09450683813690985,0.033772066936445855,0.09934309881735082,0.07970511869612684,0.08875128076440375,0.07584578212181736,0.06816043182182374,1.0,0.06484751442201209,0.1297152858639985,0.1195051000932611,0.06187024933227914,0.01492694846794107,0.11060454059861624,0.07364570553579153,0.039714824940896176,0.06107783446936854,0.0900977419327268,0.083023115714294,0.18876625596301644,0.1081184376860489,0.08142938558663237,0.05931724234358915,0.1420558801353955
El método Lean Startup,0.13570957276941065,0.049856085938340344,0.12128710100294482,0.14042884728366045,0.08887623964086555,0.16370599594057655,0.046103664974937675,0.2330300777284967,0.059233151951995966,0.059862754020921116,0.13513757123484715,0.1651351716891688,0.10133803863893454,0.3048919846060104,0.14237878778256396,0.09477229255565389,0.06694362876620452,0.00837067108947509,0.04955132182287425,0.06413222980480993,2.220446049250313e-16,0.10746000420649848,0.06779147825998644,0.15575122322698165,0.13901558048434648,0.14441865511557872,0.11865406062626216,0.14609647768435108,0.13045701390988373,0.11478035417004961,0.17119842152018505,0.08606542472087642,0.04485637156610056,0.05854389691283002,0.06952727009150261,0.09544674490776339,0.10628085073519222,0.07676316262941407,0.07311994126448873,0.14868004927115974,0.02066354095136924,0.10206700295843307,0.03926386255935366,0.17494327659493536,0.059534751590933466,0.10673501737340962,0.07075845310252638,0.20563216634587156,0.13691755622653123,0.02824684336147798,0.18971026847705608,0.15860926941523612,0.0977583874429866,0.05328689246725837,0.07903681243369798,0.07097385703678771,0.1217314680267465,0.16785277915194452,0.12445094235329845,0.07507066540032759,0.21871068476241828,0.22548609350117998,0.032950350606470336,0.11273138081829404,0.05259964020087948,-0.0,0.0365944968665588,0.12681387528654364,0.13893808644896866,0.22042086031495456,0.060022038298857994,0.16323494735009947,0.022079563433317517,0.2044344666575879,0.15526955764600003,0.03294964677804679,0.0424681633104772,0.1409004869057191,0.15828989135255445,0.15582581596550282,0.10293238414038186,0.10208449539423758,0.07736900808847069,0.08484965183584203,0.1556268846406954,0.11168153919500634,0.06484751442201186,1.0,0.10541491698755856,0.06585883070720633,0.11728849396175234,0.010048924862670283,0.13275653333237258,0.1165213783007979,0.18313671522129238,0.14853932243039814,0.06024350536975309,0.09813169881996087,0.1702511420641578,0.11977619758261837,0.031241984093830832,0.07684895786231993,0.14601257258794775
Los mitos griegos I.,0.21468729156299315,0.09969324385700074,0.21870051678263214,0.17130004753084316,0.2629979919283645,0.2291165508474281,0.15599876218088593,0.11190834017529627,0.26000468178776814,0.24865703178153975,0.1400435988138663,0.1553789556292089,0.14248097285941796,0.18601069974668372,0.24795780018110514,0.07774587997155902,0.26334866393546896,0.14975953197296643,0.3599099911937961,0.1906270262047567,3.3306690738754696e-16,0.18121430564818475,0.18454071823634777,0.18962415068456207,0.2229370868363082,0.24171009832019863,0.17889840171614568,0.2220535453846192,0.16178108989858253,0.2501066345110047,0.18899868385241503,0.13723389955315302,0.08757849721578492,0.13098791210829763,0.15211764984230813,0.1677828046590667,0.2935572269644233,0.3634390810094573,0.10507928109580167,0.17754860543384388,0.1005534014774564,0.1635426322720187,0.18020673149091837,0.20981790398764932,0.2114532639955201,0.1207899484605246,0.173146860746614,0.17199004793041117,0.25099600961873203,0.12068491039746065,0.24741239966656547,0.21533811960875193,0.17458325182466206,0.1564129545667744,0.31157926235795386,0.052682557840732835,0.2280642588332864,0.1503962388658595,0.15000107592789225,0.1673223219084805,0.23999964976801202,0.24793656439191192,0.14034156952372911,0.23227447643609833,0.15234087192760215,0.14135164515178422,0.10707438802074243,0.2957699236495679,0.22424224984240204,0.17829981599345468,0.2154993470246378,0.2017024827776236,0.16644611443938873,0.08514086362667306,0.23661469132100377,0.1362980644712305,0.15113786177667266,0.1411489002772628,0.225307922727352,0.13522974124256548,0.13188380105716813,0.15475719658410914,0.1624665110005078,0.27206877112036487,0.20848897682894862,0.23788188101764784,0.1297152858639986,0.10541491698755878,1.0,0.23455451972817531,0.11142915470056913,0.06591017874612703,0.13901571597538365,0.18549057292546245,0.04337512184565284,0.20361842106478223,0.20819318736624903,0.24965684711157676,0.23246353343423198,0.16840283488975005,0.20021025230702383,0.16681544344068455,0.20923041530621944
El molino del Floss,0.1278057325541937,0.0809847292643533,0.4984602778073858,0.2473060147472076,0.21225718310213537,0.21461429851029645,0.17060239789275866,0.05994392417845218,0.4699082182984132,0.5268787095992262,0.17936013242151927,0.3090053380940654,0.14747883176446386,0.19885191009443104,0.3276478598185687,0.14713917777870378,0.5452599520297596,0.3339888485648733,0.39271493075146957,0.22734343159121828,2.220446049250313e-16,0.2657664387548423,0.29610059370678177,0.18653143631074687,0.18764018814911365,0.14700769669567393,0.4172926105357988,0.31377640723822575,0.23282673683046728,0.1669750536216731,0.1545444191365134,0.10658716106246102,0.06729003519539078,0.10775178215044023,0.10730974008221872,0.15056194728635508,0.3879717998844714,0.3813826555013863,0.10837156353040334,0.2299403606764019,0.12929632735989727,0.1456554092457043,0.39323422548732867,0.16783038460234612,0.35625535362971994,0.09475798214849485,0.279689541629893,0.18025906033909056,0.47329344508379534,0.20082606607684184,0.306877876716652,0.21223350526397988,0.3762148816928257,0.32908439886786933,0.41421953832059566,0.04449964690779107,0.24613128449321497,0.154220250894871,0.1428641282262716,0.2768011473381361,0.2032867110422233,0.1667541627060073,0.3158873597766074,0.21777752944494733,0.29245569819334605,0.2661048135871852,0.2879141652311177,0.18934885312763372,0.28104155120827135,0.23140862434535336,0.4252102398410954,0.24717921757897499,0.40544972072340046,0.08786884885926338,0.16030848342459758,0.2437436164028316,0.3596698478846837,0.11122665437708468,0.14131065327170067,0.2262273727352564,0.1313378319256252,0.19292068749678282,0.47559288206678785,0.4167779922540059,0.1543054215146623,0.2949886039203009,0.1195051000932611,0.06585883070720644,0.2345545197281752,1.0,0.09769232036668274,0.10749585186568988,0.20451303266611198,0.1771976291347176,0.06261097763380075,0.33028322800556165,0.4808694250735538,0.41978756135318585,0.306911537985484,0.15281457945586385,0.40911333359077273,0.38340978449811214,0.23094037465062434
La muerte blanca,0.08543143369081263,0.011347881189343045,0.10111654949863402,0.10732630518968711,0.07010869108435658,0.19740255863105782,0.07773983997740208,0.08009337382556281,0.15304371080239543,0.08455018103305578,0.08269531308495437,0.11818925487310172,0.07954556727638573,0.18596030709635714,0.09709427394318348,0.06964564562897857,0.09092679393846537,0.03272574813302498,0.07401834370938831,0.11488775568886522,0.00541218487530748,0.065087613474061,0.14314890494022225,0.10944933545351443,0.1280640903340049,0.16117353044761817,0.08255450486076776,0.10356678281668985,0.06392180087161703,0.08661686512963518,0.23616987600843342,0.07180685818573007,0.057153148926148645,0.060300817855013844,0.06829007751545124,0.0684960776859378,0.08755708554219788,0.08881555533948127,0.054059458517015324,0.08115387064512858,0.027130099862154644,0.18362080502356382,0.07115452607402384,0.22921016158785112,0.10836620279764697,0.10323900867324542,0.17192406342537425,0.11894327744163069,0.12246876902455917,0.06227152884551246,0.13447388689881823,0.11138920946953412,0.10872187483577866,0.10760443610400172,0.13441789229748036,0.03513018498929377,0.18067972342244498,0.3463288596471492,0.08224270830242864,0.1580696848579214,0.19166051844892262,0.13520161216924387,0.047486930062932475,0.09687725823477777,0.059209080467455766,0.0522720155594395,0.07206476522524086,0.07299487369870494,0.10294662240970409,0.14388173261849868,0.07038530079756145,0.10101393188704921,0.08544313350673494,0.04412107843439472,0.11904790223237771,0.06582000655956677,0.061210322962914177,0.2110912145872943,0.16915314569403173,0.10712395193778834,0.11542702079449496,0.07068964604761141,0.0646658583209977,0.08107828538779538,0.18056077441962348,0.21373091067838867,0.06694758097991893,0.12206589182399241,0.11623826439013762,0.10257577634326798,1.0,0.0194545132075874,0.07532726216318886,0.12664939820569732,0.044509521902485694,0.20884503188363834,0.08144865341059426,0.1276508675647262,0.1171991158113801,0.1255935550748688,0.07303518280800847,0.06494828055661117,0.14397233016987065
La muerte de Iván Ilich,0.025683655762508084,0.03805419014831146,0.11716136459001159,0.03961635946562403,0.03587148032256282,0.028844122905342218,0.016971349391160406,0.017783316982872055,0.10670697934615914,0.10219575841563777,0.03500034377022887,0.07299156825743014,0.03840848210022019,0.05941998924762604,0.07397112061353883,0.0010025801731414763,0.13673982484655955,0.08664492819600123,0.06535574321356552,0.04256344442545357,2.220446049250313e-16,0.028105529080480918,0.07145328751121727,0.033968836611162234,0.05685596129869008,0.026665129171063895,0.08697239477192953,0.062444014186661456,0.016314302823968174,0.0668820246311691,0.026836628082508196,0.035786440661701224,0.019970721310936912,0.027328372640104348,0.031094645151480305,0.034555909584051414,0.07891076982803169,0.09160817011645561,0.03063638117456169,0.05336220669128677,0.036551467701545826,0.030377656118838803,0.07329887570187632,0.038618242689906324,0.0842000419804837,0.01992091081080416,0.07303947391277077,0.025630184568838477,0.08899166662906544,0.07365330469315268,0.06635177208746912,0.041735464683764434,0.09083820773674123,0.06634382861301469,0.10180769676779877,0.018230762242252063,0.06025905251972108,0.022017894277883365,0.04107420052567157,0.06031963440019905,0.03640847903676747,0.04900119591797769,0.09312238586289678,0.03338773506891268,0.06772803107450176,0.07171810246279575,0.06853920143052195,0.032840925659293085,0.0563090832760238,0.053822713536683,0.1147132853799202,0.0721223287544216,0.09971754899012764,0.011985368196712254,0.043304703106648024,0.06286335001140975,0.0853454289271981,0.023811172293357497,0.024893995334857255,0.06540451507197387,0.02776766892820237,0.042047452450223344,0.10282140835091902,0.07515804481975541,0.03153578721045691,0.07467011465032214,0.01492694846794107,0.010048924862670505,0.06591017874612692,0.10749585186568988,0.01411874157187365,1.0,0.04151508296672235,0.037295778599556795,0.004933545755925861,0.09775432695217334,0.09579383013000042,0.09846526859437899,0.05097984464138339,0.04288183499600651,0.09947903956862059,0.09665888028021763,0.04664363140172534
El mundo de las palabras,0.37795486233614173,0.06432109724755519,0.2165455354807002,0.14249444206470285,0.11753993792758433,0.19079357027018862,0.2085146214052468,0.12058419958684741,0.18507277162921087,0.1917624341381332,0.38290414806777584,0.20804297084408674,0.40659754507999,0.23358505280534692,0.20159934203503593,0.1277128616090477,0.18484897905075304,0.0862275481349365,0.18563205398605065,0.14077337603886841,0.0020838785856743813,0.15604712337288473,0.12745287178677156,0.3923053457972159,0.149486242335805,0.16371972692794057,0.18676742682930947,0.1470957456750963,0.34264262102145726,0.1412027092511694,0.15769575869469932,0.0815734374477105,0.05917390353417151,0.07190355699428663,0.07283091464339919,0.12290793605684835,0.22123379882892547,0.20105202411926948,0.25884883020887317,0.19130188503564383,0.05640950797319444,0.10759756011877009,0.15138121677802852,0.1624525473145263,0.15615447110717595,0.2431085356781496,0.12329584690049156,0.15916373378361504,0.18055381379875124,0.09844206325095883,0.2905851335100106,0.19453557999447502,0.19252164111520742,0.1991745059400989,0.1942670842361648,0.1847406958750475,0.16514055334630717,0.1304691311495224,0.396248349107554,0.14865285261492756,0.2963858538998204,0.19443555074158347,0.14283859759477036,0.4548060539363772,0.14227994410376588,0.0872762784248915,0.10007548779160158,0.15591953343372078,0.3503375053478527,0.2726083422927884,0.16675005007249888,0.14184652743364667,0.1459909601863244,0.17425863610346193,0.1466003703273131,0.1165060224644443,0.1341481152654247,0.15124509367875283,0.14880664947160394,0.15574357574975228,0.09631192757145657,0.5463100497755204,0.20329029380377517,0.18504587102306447,0.315117656578075,0.1374367444928679,0.11245793275065863,0.1345637634211273,0.1408099026874644,0.20617073092252192,0.0722329209271575,0.04351244916001973,1.0,0.14091243074615556,0.31081926634917423,0.1922629606960461,0.181823350716523,0.2281372607775255,0.2806290926258336,0.11914195651364368,0.17222414656814555,0.15359490204748782,0.4118779578852795
